category,subcategory,artwork_number,title,dimensions,date,edition,technique,exhibition_locations,represented_in_public_collections,local_image_path,original_image_url,source_page
Prints,1996-2001,177,Scare Crow and Rabbit Scare (Ghost Stories),,2001,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/177_Scare_Crow_and_Rabbit_Scare_(Ghost_Stories)_2001_.br.78406d4983239.jpg,http://agathesorel.co.uk/Prints/177_Scare_Crow_and_Rabbit_Scare_(Ghost_Stories)_2001_.br.78406d4983239.jpg,http://agathesorel.co.uk/Prints/_prints_1996-2001.htm
Prints,1996-2001,178,Dejeuner sans Herbes (Ghost Stories),630 x 900 mm,2001,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/178_(K)_Dejeuner_sans_Herbes_(Ghost_Stories)_2001_.br.630x90406d4985240.jpg,http://agathesorel.co.uk/Prints/178_(K)_Dejeuner_sans_Herbes_(Ghost_Stories)_2001_.br.630x90406d4985240.jpg,http://agathesorel.co.uk/Prints/_prints_1996-2001.htm
Prints,1996-2001,179,Ghost Story (Ghost Stories),660 x 760 mm,2001,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/179_Ghost_Story_(Ghost_Stories)_2001_.br.660x760_mm_406d498d241.jpg,http://agathesorel.co.uk/Prints/179_Ghost_Story_(Ghost_Stories)_2001_.br.660x760_mm_406d498d241.jpg,http://agathesorel.co.uk/Prints/_prints_1996-2001.htm
Prints,1996-2001,180,Chair Persons,780 x 600 mm,2001,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/180_Chair_Persons_2001_.br.780x600_mm_406d4990242.jpg,http://agathesorel.co.uk/Prints/180_Chair_Persons_2001_.br.780x600_mm_406d4990242.jpg,http://agathesorel.co.uk/Prints/_prints_1996-2001.htm
Prints,1959-1966,001,Vagabondage,650 x 600 mm,1959,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/001_Vagabondage_1959_.br.650x600_mm_406d478064.jpg,http://agathesorel.co.uk/Prints/001_Vagabondage_1959_.br.650x600_mm_406d478064.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,002,Saule Pleureur,600 x 500 mm,1959,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/002_Saule_Pleureur_1959_.br.600x500_mm_406d478365.jpg,http://agathesorel.co.uk/Prints/002_Saule_Pleureur_1959_.br.600x500_mm_406d478365.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,003,Via Siena,650 x 600 mm,1959,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/003_Via_Siena_1959_.br.650x600_mm_406d478466.jpg,http://agathesorel.co.uk/Prints/003_Via_Siena_1959_.br.650x600_mm_406d478466.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,004,Night Drive,650 x 600 mm,1959,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/004_Night_Drive_1959_.br.650x600_mm_406d478667.jpg,http://agathesorel.co.uk/Prints/004_Night_Drive_1959_.br.650x600_mm_406d478667.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,005,Croisement des Chemins,550 x 600 mm,1959,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/005_Croisement_des_Chemins_1959_.br.550x600_mm_406d478968.jpg,http://agathesorel.co.uk/Prints/005_Croisement_des_Chemins_1959_.br.550x600_mm_406d478968.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,006,Maree,410 x 540 mm,1959,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/006_Maree_1959_.br.410x540_mm_406d478b69.jpg,http://agathesorel.co.uk/Prints/006_Maree_1959_.br.410x540_mm_406d478b69.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,007,Apres la Moisson,410 x 540 mm,1959,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/007_(K)_Apres_la_Moisson_1959_.br.410x540_mm_406d478d70.jpg,http://agathesorel.co.uk/Prints/007_(K)_Apres_la_Moisson_1959_.br.410x540_mm_406d478d70.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,008,Le Bois Endormant,650 x 600 mm,1959,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/008_Le_Bois_Endormant_1959_.br.650x600_mm_406d479471.jpg,http://agathesorel.co.uk/Prints/008_Le_Bois_Endormant_1959_.br.650x600_mm_406d479471.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,009,Midi,650 x 600 mm,1959,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/009_Midi_1959_.br.650x600_mm_406d479772.jpg,http://agathesorel.co.uk/Prints/009_Midi_1959_.br.650x600_mm_406d479772.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,010,Libellule,650 x 600 mm,1959,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/010_Libellule_1959_.br.650x600_mm_406d479c73.jpg,http://agathesorel.co.uk/Prints/010_Libellule_1959_.br.650x600_mm_406d479c73.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,011,Vue sur la Montagne,650 x 440 mm,1959,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/011_Vue_sur_la_Montagne_1959_.br.650x440_mm_406d479e74.jpg,http://agathesorel.co.uk/Prints/011_Vue_sur_la_Montagne_1959_.br.650x440_mm_406d479e74.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,012,Pluie d'Avril,650 x 600 mm,1960,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/012_Pluie_d'Avril_1960_.br.650x600_mm_406d47a075.jpg,http://agathesorel.co.uk/Prints/012_Pluie_d'Avril_1960_.br.650x600_mm_406d47a075.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,013,Troubled Square,800 x 590 mm,1961,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/013_(K)_Troubled_Square_1961_br.800x590_406d47a276.jpg,http://agathesorel.co.uk/Prints/013_(K)_Troubled_Square_1961_br.800x590_406d47a276.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,014,Fumee,800 x 590 mm,1961,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/014_(K)_Fumee_1961_.br.800x590_mm_406d47a877.jpg,http://agathesorel.co.uk/Prints/014_(K)_Fumee_1961_.br.800x590_mm_406d47a877.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,015,Peacock,650 x 600 mm,1961,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/015_Peacock_1961_.br.650x600_mm_406d47aa78.jpg,http://agathesorel.co.uk/Prints/015_Peacock_1961_.br.650x600_mm_406d47aa78.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,016,Hopfields,690 x 400 mm,1961,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/016_Hopfields_1961_.br.690x400_mm_406d47ac79.jpg,http://agathesorel.co.uk/Prints/016_Hopfields_1961_.br.690x400_mm_406d47ac79.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,017,Petroushka (triptych),262 x 251 mm,1962,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)","assets/images/prints/017_(K)_Petroushka_(triptych)_1962_262x251,_371x400,_263x241406d47ae80.jpg","http://agathesorel.co.uk/Prints/017_(K)_Petroushka_(triptych)_1962_262x251,_371x400,_263x241406d47ae80.jpg",http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,018,Electronics for Beginners,660 x 500 mm,1962,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/018_(K)_Electronics_for_Beginners_1962_.br.660x500_mm_406d47af81.jpg,http://agathesorel.co.uk/Prints/018_(K)_Electronics_for_Beginners_1962_.br.660x500_mm_406d47af81.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,019,Suffragette,800 x 590 mm,1962,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/019_Suffragette_1962_.br.800x590_mm_406d47b182.jpg,http://agathesorel.co.uk/Prints/019_Suffragette_1962_.br.800x590_mm_406d47b182.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,020,Foundry,300 x 340 mm,1961,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/020_Foundry_1961_.br.300x340_mm_406d47b483.jpg,http://agathesorel.co.uk/Prints/020_Foundry_1961_.br.300x340_mm_406d47b483.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,021,Outsiders,780 x 600 mm,1962,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/021_Outsiders_1962_.br.780x600_mm_406d47b684.jpg,http://agathesorel.co.uk/Prints/021_Outsiders_1962_.br.780x600_mm_406d47b684.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,022,Box Shapes,600 x 780 mm,1963,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/022_Box_Shapes_1963_.br.600x780_mm_406d47b885.jpg,http://agathesorel.co.uk/Prints/022_Box_Shapes_1963_.br.600x780_mm_406d47b885.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,023,Two Cultures,780 x 600 mm,1963,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/023_(K)_Two_Cultures_1963_.br.780x600_mm_406d47ba86.jpg,http://agathesorel.co.uk/Prints/023_(K)_Two_Cultures_1963_.br.780x600_mm_406d47ba86.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,024,Petra,670 x 500 mm,1963,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/024_Petra_1963_.br.670x500_mm_406d47bf87.jpg,http://agathesorel.co.uk/Prints/024_Petra_1963_.br.670x500_mm_406d47bf87.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,025,Le Balcon by Jean Genet (Artist's boo title page 1),,1959,,Artist's Book,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/025_(K)_Le_Balcon_by_Jean_Genet_(Artist's_book)_title_page_1406d47c188.jpg,http://agathesorel.co.uk/Prints/025_(K)_Le_Balcon_by_Jean_Genet_(Artist's_book)_title_page_1406d47c188.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,026,The General (Le Balcon.. page 2),670 x 500 mm,1964,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/026_The_General_(Le_Balcon.._page_2)_1964_.br.670x500_mm_406d47c289.jpg,http://agathesorel.co.uk/Prints/026_The_General_(Le_Balcon.._page_2)_1964_.br.670x500_mm_406d47c289.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,027,The Judge (Le Balcon.. page 3),670 x 500 mm,1964,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/027_(K)_The_Judge_(Le_Balcon.._page_3)_1964_.br.670x500_mm_406d47c690.jpg,http://agathesorel.co.uk/Prints/027_(K)_The_Judge_(Le_Balcon.._page_3)_1964_.br.670x500_mm_406d47c690.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,028,Chantal (Le Balcon.. page 4),670 x 500 mm,1964,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/028_Chantal_(Le_Balcon.._page_4)_1964_.br.670x500_mm_406d47cb91.jpg,http://agathesorel.co.uk/Prints/028_Chantal_(Le_Balcon.._page_4)_1964_.br.670x500_mm_406d47cb91.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,029,Mme. The Queen (Le Balcon.. page 5),670 x 500 mm,1964,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/029_Mme._The_Queen_(Le_Balcon.._page_5)_1964_.br.670x500_mm_406d47d092.jpg,http://agathesorel.co.uk/Prints/029_Mme._The_Queen_(Le_Balcon.._page_5)_1964_.br.670x500_mm_406d47d092.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,030,The Bishop (Le Balcon.. page 6),670 x 500 mm,1964,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/030_The_Bishop_(Le_Balcon.._page_6)_1964_.br.670x500_mm_406d47d493.jpg,http://agathesorel.co.uk/Prints/030_The_Bishop_(Le_Balcon.._page_6)_1964_.br.670x500_mm_406d47d493.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,031,The Orator & the Crowd (Le Balcon.. page 7) jpg,,1964,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/031_(K)_The_Orator_&_the_Crowd_(Le_Balcon.._page_7)_1964_.br406d47d694.jpg,http://agathesorel.co.uk/Prints/031_(K)_The_Orator_&_the_Crowd_(Le_Balcon.._page_7)_1964_.br406d47d694.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,032,The Queen (Le Balcon.. page 8),670 x 500 mm,1964,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/032_(K)_The_Queen_(Le_Balcon.._page_8)_1964_.br.670x500_mm_406d47db95.jpg,http://agathesorel.co.uk/Prints/032_(K)_The_Queen_(Le_Balcon.._page_8)_1964_.br.670x500_mm_406d47db95.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,033,Mausoleum for the chief of the secret police (Le Balcon),,1959,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/033_Mausoleum_for_the_chief_of_the_secret_police_(Le_Balcon.406d47dd96.jpg,http://agathesorel.co.uk/Prints/033_Mausoleum_for_the_chief_of_the_secret_police_(Le_Balcon.406d47dd96.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,034,Everyday Irreality (Le Balcon.. page 10) 67,,1964,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/034_(K)_Everyday_Irreality_(Le_Balcon.._page_10)_1964_.br.67406d47df97.jpg,http://agathesorel.co.uk/Prints/034_(K)_Everyday_Irreality_(Le_Balcon.._page_10)_1964_.br.67406d47df97.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,035,The Fire (Le Balcon.. page 11),670 x 500 mm,1964,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/035_The_Fire_(Le_Balcon.._page_11)_1964_.br.670x500_mm_406d47e098.jpg,http://agathesorel.co.uk/Prints/035_The_Fire_(Le_Balcon.._page_11)_1964_.br.670x500_mm_406d47e098.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,036,Blind Landing,380 x 480 mm,1964,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/036_(K)_Blind_Landing_1964_.br.380x480_mm_406d47e299.jpg,http://agathesorel.co.uk/Prints/036_(K)_Blind_Landing_1964_.br.380x480_mm_406d47e299.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,037,Beemaster,480 x 380 mm,1964,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/037_Beemaster_1964_.br.480x380_mm_406d47e9100.jpg,http://agathesorel.co.uk/Prints/037_Beemaster_1964_.br.480x380_mm_406d47e9100.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,038,The Artists Skin,800 x 590 mm,1959,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/038_(K)_The_Artists_Skin_.br.800x590_mm_406d47ef101.jpg,http://agathesorel.co.uk/Prints/038_(K)_The_Artists_Skin_.br.800x590_mm_406d47ef101.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,039,The Miracle Worker,780 x 600 mm,1964,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/039_The_Miracle_Worker_1964_.br.780x600_mm_406d47f2102.jpg,http://agathesorel.co.uk/Prints/039_The_Miracle_Worker_1964_.br.780x600_mm_406d47f2102.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,040,Mass Hysteria,780 x 600 mm,1964,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/040_Mass_Hysteria_1964_.br.780x600_mm_406d47f4103.jpg,http://agathesorel.co.uk/Prints/040_Mass_Hysteria_1964_.br.780x600_mm_406d47f4103.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,041,Curven Gallert Exhibition Poster,540 x 450 mm,1965,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/041_Curven_Gallert_Exhibition_Poster_1965_.br.540x450_mm_406d47f6104.jpg,http://agathesorel.co.uk/Prints/041_Curven_Gallert_Exhibition_Poster_1965_.br.540x450_mm_406d47f6104.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,042,Meltingpoint,780 x 600 mm,1965,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/042_Meltingpoint_1965_.br.780x600_mm_406d47f7105.jpg,http://agathesorel.co.uk/Prints/042_Meltingpoint_1965_.br.780x600_mm_406d47f7105.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,1959-1966,043,The Escapist,780 x 600 mm,1965,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/043_The_Escapist_1965_.br.780x600_mm_406d47f9106.jpg,http://agathesorel.co.uk/Prints/043_The_Escapist_1965_.br.780x600_mm_406d47f9106.jpg,http://agathesorel.co.uk/Prints/_prints_1959-1966.htm
Prints,2007-2010,,The broken fence,920 x 1280 mm,2007,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/The broken fence 920x1280 jpg.jpg,http://agathesorel.co.uk/Prints/_prints_2007-2010/The%20broken%20fence%20920x1280%20jpg.jpg,http://agathesorel.co.uk/Prints/_prints_2007-2010.htm
Prints,2007-2010,,Amazon,670 x 760 mm,2007,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/Amazon 670 760mm.jpg,http://agathesorel.co.uk/Prints/_prints_2007-2010/Amazon%20670%20760mm.jpg,http://agathesorel.co.uk/Prints/_prints_2007-2010.htm
Prints,2007-2010,,Boulders with Orange Fencing,900 x 700 mm,2007,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/Boulders with Orange Fencing 630x920mm jpg.jpg,http://agathesorel.co.uk/Prints/_prints_2007-2010/Boulders%20with%20Orange%20Fencing%20630x920mm%20jpg.jpg,http://agathesorel.co.uk/Prints/_prints_2007-2010.htm
Prints,2007-2010,,Grass,820 x 620 mm,2007,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/Grass 820x620mm.jpg,http://agathesorel.co.uk/Prints/_prints_2007-2010/Grass%20820x620mm.jpg,http://agathesorel.co.uk/Prints/_prints_2007-2010.htm
Prints,2007-2010,,The Indian Rug No.1,660 x 500 mm,2007,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/Indian rug combined  660x500mm.jpg,http://agathesorel.co.uk/Prints/_prints_2007-2010/Indian%20rug%20combined%20%20660x500mm.jpg,http://agathesorel.co.uk/Prints/_prints_2007-2010.htm
Prints,2007-2010,,Indian rug with engraved sculpture,710 x 530 mm,2007,,"Engraving, Sculpture",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/Indian rug with engraved sculpture 710x530mm.jpg,http://agathesorel.co.uk/Prints/_prints_2007-2010/Indian%20rug%20with%20engraved%20sculpture%20710x530mm.jpg,http://agathesorel.co.uk/Prints/_prints_2007-2010.htm
Prints,1966-1976,044,Sappho,780 x 600 mm,1966,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/044_Sappho_1966_.br.780x600_mm_406d47fb107.jpg,http://agathesorel.co.uk/Prints/044_Sappho_1966_.br.780x600_mm_406d47fb107.jpg,http://agathesorel.co.uk/Prints/_prints_1966-1976.htm
Prints,1966-1976,045,The Wise and Foolish Virgin,780 x 600 mm,1966,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/045_(K)_The_Wise_and_Foolish_Virgin_1966_.br.780x600_mm_406d47fd108.jpg,http://agathesorel.co.uk/Prints/045_(K)_The_Wise_and_Foolish_Virgin_1966_.br.780x600_mm_406d47fd108.jpg,http://agathesorel.co.uk/Prints/_prints_1966-1976.htm
Prints,1966-1976,046,Old Wife's Tale,780 x 600 mm,1966,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/046_Old_Wife's_Tale_1966_.br.780x600_mm_406d47ff109.jpg,http://agathesorel.co.uk/Prints/046_Old_Wife's_Tale_1966_.br.780x600_mm_406d47ff109.jpg,http://agathesorel.co.uk/Prints/_prints_1966-1976.htm
Prints,1966-1976,047,Play,780 x 600 mm,1966,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/047_(K)_Play_1966_.br.780x600_mm_406d4801110.jpg,http://agathesorel.co.uk/Prints/047_(K)_Play_1966_.br.780x600_mm_406d4801110.jpg,http://agathesorel.co.uk/Prints/_prints_1966-1976.htm
Prints,1966-1976,048,Pool on the 30th Floor,780 x 600 mm,1966,,Print,Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/prints/048_Pool_on_the_30th_Floor_1966_.br.780x600_mm_406d4803111.jpg,http://agathesorel.co.uk/Prints/048_Pool_on_the_30th_Floor_1966_.br.780x600_mm_406d4803111.jpg,http://agathesorel.co.uk/Prints/_prints_1966-1976.htm
